record_id,age,gender,education_qualification,martial_status,occupation_status,bank___1,bank___2,bank___3,bank___4,bank___5,bank___6,bank___7,bank___8,bank___9,bank___10,Sem_1,Sem_2,Sem_3,Sem_4,Sem_5,Hc_1,Hc_2,Hc_3,Hc_4,Hc_5,Hc_6,Hl_1,Hl_2,Hl_3,Hl_4,CI_1,CI_2,CI_3,CI_4,PERSN_1,PERSN_2,PERSN_3,PERSN_4,Ca_1,Ca_2,Ca_3,Ca_4,Ey_1,Ey_2,Ey_3,Ey_ 4,Cv_1,Cv_2,Cv_3,CV_4,CS_1,CS_2,CS_3,CS_4,CS_5,CT_1,CT_2,CT_3,CT_4,CT_5,CL_1,CL_2,CL_3,CL_4,CL_5,,,,,,,
587,2,2,3,1,1,0,0,0,0,0,0,0,0,1,0,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,,,,,,,
588,3,1,4,3,2,0,1,0,0,0,0,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,4,4,2,3,3,3,1,2,3,4,1,5,3,3,3,3,4,3,1,4,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,,,,,,,
589,2,2,3,4,1,0,0,0,1,0,0,0,0,0,0,3,3,3,3,3,4,4,4,4,4,4,4,4,4,4,4,4,4,5,2,3,3,3,3,2,5,2,1,1,1,1,3,3,4,5,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,,,,,,,
590,2,1,4,3,1,0,1,0,0,0,0,0,0,0,0,3,3,3,3,3,2,2,2,2,2,2,2,2,2,2,2,2,5,3,3,3,5,4,5,5,2,1,1,1,1,1,4,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,,,,,,,
591,4,2,3,4,2,0,0,0,0,0,0,0,0,1,0,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,4,5,1,1,1,1,2,3,4,3,2,2,3,3,3,3,2,1,3,4,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,,,,,,,
592,3,2,4,3,1,0,0,0,0,0,1,0,0,0,0,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,,,,,,,
593,2,1,3,2,3,0,0,0,0,0,0,0,1,0,0,3,3,3,3,3,4,4,4,4,4,5,4,4,4,4,2,3,2,1,2,2,2,4,3,4,4,2,4,4,4,4,3,4,5,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,,,,,,,
594,3,1,2,4,1,0,0,0,0,0,0,0,0,0,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,4,5,2,2,3,4,2,2,2,2,2,2,2,2,2,3,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,,,,,,,
595,3,1,4,2,3,0,0,0,0,0,0,0,1,0,0,3,3,3,3,3,2,2,2,2,2,2,2,2,2,2,2,2,2,3,3,1,1,3,4,4,3,2,3,3,3,3,4,3,1,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,,,,,,,
596,2,1,4,1,3,0,0,0,1,0,0,0,0,0,0,2,2,2,2,2,3,3,3,3,3,3,3,3,3,3,2,3,4,4,5,3,2,3,1,2,3,3,4,4,4,4,3,4,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,,,,,,,
597,4,2,2,1,3,0,0,0,0,0,0,1,0,0,0,4,2,4,0,2,2,2,3,0,0,2,0,0,2,4,3,2,1,2,2,5,3,4,3,4,2,2,3,3,4,0,3,3,4,4,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,,,,,,,
598,3,1,4,4,3,0,0,0,0,0,1,0,0,0,0,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,5,2,2,1,1,2,2,4,2,2,2,2,2,2,3,3,4,1,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,,,,,,,
599,2,1,4,4,3,1,0,0,0,0,0,0,0,0,0,2,2,2,2,2,4,4,4,4,4,4,1,1,1,1,3,3,3,2,3,3,2,3,1,1,2,3,3,3,3,3,3,3,4,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,,,,,,,
600,2,1,3,1,1,0,0,0,0,0,0,1,0,0,0,2,3,4,0,3,1,1,3,0,0,3,0,0,1,2,2,3,4,5,4,1,2,1,3,3,2,2,3,4,2,0,3,3,4,5,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,,,,,,,
601,1,2,3,2,3,0,0,0,0,0,0,0,0,0,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,4,5,1,2,2,3,4,2,3,1,4,3,3,3,3,5,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,,,,,,,
602,4,2,3,1,2,0,0,0,0,0,1,0,0,0,0,1,1,1,1,1,3,3,3,3,3,3,2,2,2,2,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,,,,,,,
603,3,1,3,2,1,0,0,0,0,0,0,0,1,0,0,3,3,3,3,3,2,2,2,2,2,2,2,2,2,2,2,4,4,5,5,4,4,3,3,4,4,3,3,3,2,2,2,2,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,,,,,,,
604,2,1,3,4,2,0,0,0,0,0,0,0,0,1,0,4,4,4,4,4,3,3,3,3,3,3,3,3,3,3,1,1,1,1,2,2,2,2,2,2,2,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,,,,,,,
605,2,1,4,4,1,0,0,0,0,1,0,0,0,0,0,2,2,2,2,2,3,3,3,3,3,3,4,4,4,4,3,4,4,3,4,4,4,5,4,3,3,2,3,3,3,3,3,4,4,5,3,2,3,3,3,3,3,3,3,3,3,3,3,3,3,,,,,,,
606,2,1,4,3,2,0,1,0,0,0,0,0,0,0,0,1,1,1,1,1,3,3,3,3,3,3,2,2,2,2,3,3,3,3,4,4,4,4,4,4,4,4,2,2,2,2,4,2,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,,,,,,,
607,2,2,4,1,2,0,0,0,0,0,0,0,0,1,0,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,3,4,4,5,2,2,3,3,2,2,2,2,2,2,3,4,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,,,,,,,
608,4,2,3,3,2,0,0,0,1,0,0,0,0,0,0,2,2,2,2,2,3,3,3,3,3,3,3,3,3,3,2,2,3,3,3,2,2,2,4,4,4,4,2,2,2,2,3,4,1,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,,,,,,,
609,2,1,4,2,3,0,0,0,0,0,0,0,0,0,1,3,3,3,3,3,5,5,5,5,5,5,3,3,3,3,3,3,3,3,4,1,1,2,2,3,3,2,3,3,3,3,3,4,4,1,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,,,,,,,
610,3,1,3,3,2,0,0,0,0,1,0,0,0,0,0,4,4,4,4,4,1,1,1,1,1,1,2,2,2,3,2,3,4,4,5,2,3,4,4,5,2,5,2,2,2,2,2,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,,,,,,,
611,2,1,4,2,3,0,0,0,0,0,0,0,0,0,1,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,,,,,,,
612,3,1,3,2,3,0,0,1,0,0,0,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,3,2,3,3,1,2,1,4,3,1,1,1,1,2,1,1,2,2,2,2,2,4,3,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,,,,,,,
613,3,2,4,4,1,0,0,0,0,0,0,0,0,1,0,2,2,2,2,2,3,3,3,3,3,3,1,1,1,1,2,2,2,3,2,2,3,3,4,5,2,3,4,4,4,4,3,2,1,5,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,,,,,,,
614,2,2,4,1,3,0,0,0,1,0,0,0,0,0,0,4,4,4,4,4,3,3,3,3,3,3,2,2,2,2,2,3,4,5,1,4,4,4,2,4,2,3,2,2,2,2,3,3,4,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,,,,,,,
615,2,1,3,1,3,0,0,0,0,0,0,0,0,1,0,2,2,2,2,2,3,3,3,3,3,3,2,2,2,2,2,3,2,2,2,3,3,4,4,2,2,2,4,4,4,4,4,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,,,,,,,
616,2,2,3,2,3,0,1,0,0,0,0,0,0,0,0,2,2,2,2,3,3,3,3,3,3,3,3,3,3,3,3,5,5,5,5,5,5,5,5,4,4,5,5,5,5,5,1,2,3,1,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,,,,,,,
617,3,2,4,1,2,0,0,0,0,0,0,1,0,0,0,3,2,3,3,3,1,1,1,1,1,1,3,3,3,3,4,1,5,1,4,1,1,2,3,1,3,3,3,3,3,3,4,3,4,1,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,,,,,,,
618,1,1,3,1,3,0,0,0,0,0,1,0,0,0,0,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,4,1,2,4,4,4,4,4,4,4,3,3,3,3,3,3,3,2,3,4,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,,,,,,,
619,3,2,4,3,1,0,0,1,0,0,0,0,0,0,0,3,3,3,3,3,4,4,4,4,4,4,4,4,4,4,2,3,1,2,4,1,2,3,3,4,3,3,4,4,4,4,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,,,,,,,
620,2,1,3,4,3,0,0,0,0,0,0,1,0,0,0,3,3,3,3,3,3,3,3,3,3,3,3,3,4,3,1,1,4,1,2,3,3,1,1,2,2,2,3,2,2,2,2,2,2,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,,,,,,,
621,2,2,4,4,2,0,0,0,0,0,0,0,0,1,0,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,4,2,2,3,3,3,4,3,2,2,4,4,4,4,4,4,4,2,3,4,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,,,,,,,
622,3,1,4,1,3,0,0,0,0,0,0,0,0,1,0,2,2,2,2,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,,,,,,,
623,2,2,4,1,2,1,0,0,0,0,0,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,1,1,1,1,2,3,2,1,2,2,3,3,3,3,3,1,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,,,,,,,
624,2,2,4,4,3,0,0,1,0,0,0,0,0,0,0,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,4,4,5,5,4,5,5,5,4,5,5,5,5,5,5,5,5,5,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,,,,,,,
625,2,1,4,1,3,0,0,0,1,0,0,0,0,0,0,3,3,3,3,3,3,3,2,3,3,3,3,3,3,3,3,1,1,1,5,2,2,3,3,4,5,3,1,1,1,1,3,4,3,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,,,,,,,
626,2,1,3,1,3,0,0,0,0,0,1,0,0,0,0,3,3,3,3,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,2,3,1,1,1,3,3,3,3,1,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,,,,,,,
627,2,2,4,1,2,0,0,0,0,0,0,0,1,0,0,3,3,3,3,3,2,2,2,2,2,2,4,4,4,4,3,3,4,4,5,5,3,3,1,1,2,3,1,1,1,1,1,2,3,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,,,,,,,
628,2,1,4,4,2,0,1,0,0,0,0,0,0,0,0,2,2,2,2,2,3,2,2,2,2,1,2,2,2,2,2,1,2,3,4,3,3,1,2,2,1,1,2,2,2,2,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,,,,,,,
629,3,2,3,2,1,0,0,1,0,0,0,0,0,0,0,3,3,3,3,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,4,3,2,3,2,2,4,4,4,4,4,4,3,4,4,4,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,,,,,,,
630,2,2,4,1,3,0,0,0,1,0,0,0,0,0,0,2,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,,,,,,,
631,3,2,3,2,2,0,0,0,0,1,0,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,3,4,1,3,3,2,2,2,3,1,1,1,1,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,,,,,,,
632,2,2,3,1,3,0,0,0,0,0,1,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,,,,,,,
633,2,2,4,3,3,0,0,0,0,0,0,0,0,1,0,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,4,5,5,5,5,5,4,4,4,4,4,4,4,4,4,4,,,,,,,
634,2,1,4,1,2,0,0,1,0,0,0,0,0,0,0,2,2,2,2,2,3,3,3,3,3,3,3,3,3,3,2,2,2,3,2,3,3,3,3,2,3,3,3,3,3,3,1,5,2,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,,,,,,,
635,2,2,4,2,3,0,0,0,0,0,0,0,0,0,1,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,4,4,4,4,4,4,4,4,4,4,4,5,5,3,5,4,5,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,,,,,,,
636,2,2,3,1,3,1,0,0,0,0,0,0,0,0,0,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,1,1,5,1,1,1,2,4,1,2,3,5,5,5,5,5,4,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,,,,,,,
637,2,1,4,4,1,0,0,0,0,0,0,0,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,,,,,,,
638,2,1,3,2,3,0,1,0,0,0,0,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,3,3,3,3,4,2,4,3,3,2,2,3,4,4,2,2,1,1,1,1,5,5,1,5,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,,,,,,,
639,3,1,4,1,3,0,0,0,0,0,0,0,0,1,0,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,3,3,1,2,3,3,2,2,3,1,2,1,1,1,1,1,1,1,1,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,,,,,,,
640,2,1,4,4,2,0,0,0,0,0,1,0,0,0,0,4,4,4,4,4,4,4,4,4,4,4,5,5,5,5,4,4,2,3,1,4,4,4,2,3,5,2,1,1,1,1,3,4,5,5,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,,,,,,,
641,2,2,4,1,2,0,0,0,0,0,0,0,0,0,1,4,4,4,4,4,5,5,5,5,5,5,4,4,4,3,3,3,3,4,4,4,3,3,3,3,4,4,2,2,2,2,4,1,3,2,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,,,,,,,
642,2,1,3,1,3,0,0,0,0,0,0,0,1,0,0,2,2,2,2,2,4,4,4,4,4,4,4,4,4,1,2,3,3,3,3,1,2,3,4,3,2,2,3,3,3,3,1,1,1,1,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,,,,,,,
643,3,1,4,3,1,0,0,1,0,0,0,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,,,,,,,
644,3,1,4,4,2,0,0,0,0,0,0,0,0,0,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,3,3,3,3,3,3,3,2,2,3,2,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,,,,,,,
645,3,2,4,3,3,0,0,0,1,0,0,0,0,0,0,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,4,4,4,4,4,4,4,4,4,4,4,4,3,3,3,3,2,2,3,2,2,2,2,3,2,2,2,2,2,2,2,3,2,2,2,2,,
646,3,2,4,4,2,1,0,1,0,1,0,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,,
647,3,2,4,4,1,0,0,0,0,1,0,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2,2,3,2,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,,
648,3,2,4,4,2,0,0,0,0,0,0,0,1,0,0,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,2,2,2,3,2,2,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,2,,
649,3,2,4,3,1,0,1,0,0,0,0,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,,
650,2,2,4,4,1,0,0,0,1,0,0,0,0,0,0,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,2,2,2,2,2,2,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,,
651,3,1,4,3,2,0,0,1,0,0,0,0,0,0,0,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,,
652,3,2,4,2,3,0,0,0,0,0,0,0,1,0,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,,
653,3,1,4,3,2,0,0,0,0,0,0,1,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,,
654,3,2,4,3,1,0,0,0,0,1,0,0,0,0,0,2,2,2,2,3,2,2,2,2,2,2,2,2,3,3,2,2,2,2,2,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,,
655,3,1,4,1,2,0,0,0,0,0,0,0,1,0,0,2,2,2,2,2,2,2,2,2,2,2,2,2,3,2,2,2,2,2,2,2,2,2,3,2,3,2,3,3,3,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,,
656,3,1,4,1,3,0,0,0,0,0,0,0,1,0,0,3,2,2,2,2,2,2,3,3,3,3,3,3,3,3,3,2,2,2,2,2,2,3,2,3,3,3,4,4,4,4,4,4,2,2,2,2,3,2,2,2,2,2,2,2,2,2,2,3,2,2,2,2,2,2,,
657,3,1,4,1,3,1,0,1,0,0,0,0,0,0,0,2,2,2,2,2,2,2,3,2,2,2,2,2,3,3,2,2,2,2,3,3,3,3,2,2,2,2,2,2,2,3,2,2,2,2,2,2,2,3,5,4,4,2,2,2,2,2,2,2,3,3,2,2,2,2,,
658,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,,
659,3,2,4,1,3,0,0,0,0,1,0,0,1,0,0,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,,,,,,,
660,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,2,,
661,2,2,3,1,2,0,0,0,0,0,0,0,0,0,1,3,3,3,0,3,2,3,4,0,0,3,0,0,3,3,3,3,3,4,3,4,4,4,4,4,4,4,4,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,
662,3,3,3,3,1,0,1,0,0,0,0,0,0,0,0,3,3,3,2,3,3,3,3,4,4,3,3,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,,,,,,,
663,3,1,3,3,3,1,0,0,0,0,0,0,0,0,0,3,3,3,4,3,3,3,3,4,4,3,3,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,,
664,3,1,3,3,1,1,0,0,0,0,0,0,0,0,0,3,3,3,2,3,3,3,3,4,4,3,3,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,,
665,2,1,3,1,3,0,1,0,0,0,0,0,0,0,0,3,3,3,4,3,3,3,3,4,4,3,3,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,4,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,,
666,2,1,3,1,3,0,0,0,0,0,0,0,0,0,0,3,3,3,4,3,3,3,3,4,4,3,3,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,,
667,3,1,3,1,3,0,0,0,0,0,1,0,0,0,0,3,3,3,4,3,3,3,3,4,4,3,3,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,,
668,3,2,3,3,3,1,0,1,0,0,0,0,0,0,0,3,3,3,3,3,3,3,3,4,4,3,3,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,,
669,2,1,3,3,3,0,0,0,0,1,0,0,0,0,0,3,3,3,3,3,3,3,3,4,4,3,3,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,,
670,2,3,3,3,1,0,0,0,1,0,0,1,1,0,0,3,3,3,3,3,3,3,3,4,4,3,3,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,,
671,3,1,4,3,1,1,0,1,0,1,1,0,0,1,0,3,3,3,3,3,3,3,3,4,4,3,3,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,4,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,,
672,3,1,3,3,2,0,0,1,0,0,0,0,0,0,0,3,3,3,3,3,3,2,3,4,4,3,3,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,,
673,4,2,3,3,1,1,0,1,0,0,0,0,0,1,0,3,3,3,2,3,3,3,3,4,4,3,3,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,,
674,2,1,3,1,3,1,0,0,0,0,0,0,0,0,0,3,3,3,3,3,3,3,3,3,2,3,3,0,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,,
675,3,3,4,4,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,,
676,4,1,4,3,1,0,0,0,0,1,0,0,0,0,0,3,3,3,5,3,3,3,3,3,2,3,3,0,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,,,,,,,
677,3,1,3,2,3,0,1,0,0,0,0,0,0,0,0,3,3,3,3,3,3,3,3,3,2,3,3,0,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,1,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,,
678,3,1,3,3,2,0,0,0,0,1,0,0,0,0,0,3,3,3,2,3,3,3,3,3,2,3,3,0,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,,
679,3,2,3,2,3,0,1,0,0,0,0,0,0,0,0,3,3,3,3,3,3,3,3,3,2,3,3,0,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,1,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,,
680,3,1,3,2,1,0,0,0,1,0,0,0,0,0,0,3,3,3,5,3,3,3,3,3,2,3,3,0,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,,
681,3,1,3,1,3,1,0,1,0,0,0,0,0,0,0,3,3,3,2,3,3,3,3,4,2,3,3,0,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,,
682,1,1,2,1,3,1,0,0,0,0,0,0,0,0,0,3,3,3,2,3,3,3,3,4,2,3,3,0,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,,
